prefixo_veiculo,veiculo_acessivel_pessoas_deficiencia,horario_universal_localizacao_capturada,latitude_localizada,longitude_localizada,sv,is,hora_referencia_infos,letreiro_completo,codigo_linha,sentido_linha,letreiro_destino_linha,letreiro_origem_linha,quantidade_veiculos_localizados
36169,True,2024-10-14T00:14:40Z,-23.544623,-46.390209999999996,,,21:14,2021-10,33674,2,CPTM GUAIANASES,JD. BANDEIRANTES,4
26460,True,2024-10-14T00:14:16Z,-23.480995999999998,-46.6031035,,,21:14,1720-10,33631,2,CANTAREIRA,JD. GUANCÃ,9
26469,True,2024-10-14T00:14:04Z,-23.4470125,-46.611036999999996,,,21:14,1720-10,33631,2,CANTAREIRA,JD. GUANCÃ,9
26472,True,2024-10-14T00:14:12Z,-23.494107,-46.568782999999996,,,21:14,1720-10,33631,2,CANTAREIRA,JD. GUANCÃ,9
26419,True,2024-10-14T00:14:32Z,-23.472356,-46.616873999999996,,,21:14,1720-10,33631,2,CANTAREIRA,JD. GUANCÃ,9
26297,True,2024-10-14T00:14:14Z,-23.494107,-46.568782999999996,,,21:14,1720-10,33631,2,CANTAREIRA,JD. GUANCÃ,9
26010,True,2024-10-14T00:14:20Z,-23.492546249999997,-46.570696999999996,,,21:14,1720-10,33631,2,CANTAREIRA,JD. GUANCÃ,9
26251,True,2024-10-14T00:14:33Z,-23.4942895,-46.568806,,,21:14,1720-10,33631,2,CANTAREIRA,JD. GUANCÃ,9
26259,True,2024-10-14T00:14:12Z,-23.489411,-46.574703,,,21:14,1720-10,33631,2,CANTAREIRA,JD. GUANCÃ,9
26196,True,2024-10-14T00:14:10Z,-23.494382,-46.5688345,,,21:14,1720-10,33631,2,CANTAREIRA,JD. GUANCÃ,9
47721,True,2024-10-14T00:14:20Z,-23.5578505,-46.422258,,,21:14,3751-10,33815,2,METRÔ ITAQUERA,COHAB PRESTES MAIA,5
47753,True,2024-10-14T00:14:12Z,-23.5695605,-46.4102685,,,21:14,3751-10,33815,2,METRÔ ITAQUERA,COHAB PRESTES MAIA,5
47059,True,2024-10-14T00:14:07Z,-23.551851,-46.446431000000004,,,21:14,3751-10,33815,2,METRÔ ITAQUERA,COHAB PRESTES MAIA,5
47250,True,2024-10-14T00:14:35Z,-23.5695605,-46.4102685,,,21:14,3751-10,33815,2,METRÔ ITAQUERA,COHAB PRESTES MAIA,5
47254,True,2024-10-14T00:14:06Z,-23.569356,-46.4108985,,,21:14,3751-10,33815,2,METRÔ ITAQUERA,COHAB PRESTES MAIA,5
31329,True,2024-10-14T00:13:19Z,-23.518318999999998,-46.4758545,,,21:14,1177-10,129,1,LUZ,TERM. A. E. CARVALHO,10
31633,True,2024-10-14T00:14:06Z,-23.518318999999998,-46.4758545,,,21:14,1177-10,129,1,LUZ,TERM. A. E. CARVALHO,10
31513,True,2024-10-14T00:14:19Z,-23.518318999999998,-46.4758545,,,21:14,1177-10,129,1,LUZ,TERM. A. E. CARVALHO,10
31648,True,2024-10-14T00:14:14Z,-23.518318999999998,-46.4758545,,,21:14,1177-10,129,1,LUZ,TERM. A. E. CARVALHO,10
31372,True,2024-10-14T00:14:17Z,-23.518318999999998,-46.4758545,,,21:14,1177-10,129,1,LUZ,TERM. A. E. CARVALHO,10
31517,True,2024-10-14T00:14:20Z,-23.525357,-46.57569875,,,21:14,1177-10,129,1,LUZ,TERM. A. E. CARVALHO,10
31327,True,2024-10-14T00:14:27Z,-23.518318999999998,-46.4758545,,,21:14,1177-10,129,1,LUZ,TERM. A. E. CARVALHO,10
31628,True,2024-10-14T00:14:34Z,-23.518318999999998,-46.4758545,,,21:14,1177-10,129,1,LUZ,TERM. A. E. CARVALHO,10
31390,True,2024-10-14T00:13:54Z,-23.518318999999998,-46.4758545,,,21:14,1177-10,129,1,LUZ,TERM. A. E. CARVALHO,10
31734,True,2024-10-14T00:14:29Z,-23.518318999999998,-46.4758545,,,21:14,1177-10,129,1,LUZ,TERM. A. E. CARVALHO,10
31756,True,2024-10-14T00:14:36Z,-23.542393250000003,-46.59423925,,,21:14,407F-10,2167,1,METRÔ BELÉM,TERM. SÃO MATEUS,4
31660,True,2024-10-14T00:14:36Z,-23.612544,-46.4763325,,,21:14,407F-10,2167,1,METRÔ BELÉM,TERM. SÃO MATEUS,4
31672,True,2024-10-14T00:14:18Z,-23.57812,-46.514123,,,21:14,407F-10,2167,1,METRÔ BELÉM,TERM. SÃO MATEUS,4
31755,True,2024-10-14T00:14:36Z,-23.6140125,-46.476341500000004,,,21:14,407F-10,2167,1,METRÔ BELÉM,TERM. SÃO MATEUS,4
32167,True,2024-10-14T00:14:04Z,-23.479006,-46.384915,,,21:14,273J-10,33157,2,METRÔ PENHA,JD. ROMANO,6
32324,True,2024-10-14T00:14:08Z,-23.4789165,-46.384702000000004,,,21:14,273J-10,33157,2,METRÔ PENHA,JD. ROMANO,6
32102,True,2024-10-14T00:13:57Z,-23.478862499999998,-46.3845735,,,21:14,273J-10,33157,2,METRÔ PENHA,JD. ROMANO,6
32945,True,2024-10-14T00:14:25Z,-23.479754624999998,-46.384982375,,,21:14,273J-10,33157,2,METRÔ PENHA,JD. ROMANO,6
32092,True,2024-10-14T00:14:24Z,-23.5065655,-46.457545499999995,,,21:14,273J-10,33157,2,METRÔ PENHA,JD. ROMANO,6
32946,True,2024-10-14T00:14:33Z,-23.49050125,-46.42068775,,,21:14,273J-10,33157,2,METRÔ PENHA,JD. ROMANO,6
48491,True,2024-10-14T00:14:31Z,-23.552114500000002,-46.4628695,,,21:14,407H-10,34965,2,METRÔ ITAQUERA,JD. SÃO FRANCISCO,4
48872,True,2024-10-14T00:14:13Z,-23.631496499999997,-46.447165,,,21:14,407H-10,34965,2,METRÔ ITAQUERA,JD. SÃO FRANCISCO,4
48084,True,2024-10-14T00:13:55Z,-23.590141,-46.443144000000004,,,21:14,407H-10,34965,2,METRÔ ITAQUERA,JD. SÃO FRANCISCO,4
48831,True,2024-10-14T00:14:08Z,-23.616422,-46.4614345,,,21:14,407H-10,34965,2,METRÔ ITAQUERA,JD. SÃO FRANCISCO,4
45536,True,2024-10-14T00:14:35Z,-23.546941375,-46.55646325,,,21:14,3763-10,33822,2,METRÔ TATUAPÉ,TERM. VL. CARRÃO,3
45472,True,2024-10-14T00:14:39Z,-23.558019,-46.522945,,,21:14,3763-10,33822,2,METRÔ TATUAPÉ,TERM. VL. CARRÃO,3
45718,True,2024-10-14T00:14:06Z,-23.5677255,-46.543986000000004,,,21:14,3763-10,33822,2,METRÔ TATUAPÉ,TERM. VL. CARRÃO,3
45197,True,2024-10-14T00:14:13Z,-23.517315749999998,-46.531489,,,21:14,2714-10,33695,2,VL. RUI BARBOSA,METRÔ VL. MATILDE,2
45055,True,2024-10-14T00:14:05Z,-23.5094345,-46.520396500000004,,,21:14,2714-10,33695,2,VL. RUI BARBOSA,METRÔ VL. MATILDE,2
12554,True,2024-10-14T00:14:03Z,-23.472990000000003,-46.702344499999995,,,21:14,8542-21,34129,2,TERM. LAPA,BRASILÂNDIA,7
12679,True,2024-10-14T00:14:09Z,-23.488173,-46.683049,,,21:14,8542-21,34129,2,TERM. LAPA,BRASILÂNDIA,7
12614,True,2024-10-14T00:14:18Z,-23.4728725,-46.702325,,,21:14,8542-21,34129,2,TERM. LAPA,BRASILÂNDIA,7
12668,True,2024-10-14T00:14:08Z,-23.4726875,-46.7023155,,,21:14,8542-21,34129,2,TERM. LAPA,BRASILÂNDIA,7
12611,True,2024-10-14T00:14:32Z,-23.473277500000002,-46.702484999999996,,,21:14,8542-21,34129,2,TERM. LAPA,BRASILÂNDIA,7
12676,True,2024-10-14T00:13:59Z,-23.474042,-46.678887,,,21:14,8542-21,34129,2,TERM. LAPA,BRASILÂNDIA,7
12677,True,2024-10-14T00:14:37Z,-23.477308999999998,-46.6998485,,,21:14,8542-21,34129,2,TERM. LAPA,BRASILÂNDIA,7
41558,True,2024-10-14T00:14:04Z,-23.6137635,-46.4764045,,,21:14,2290-10,33486,2,TERM. PQ. D. PEDRO II,TERM. SÃO MATEUS,7
41543,True,2024-10-14T00:14:03Z,-23.540216,-46.61209975,,,21:14,2290-10,33486,2,TERM. PQ. D. PEDRO II,TERM. SÃO MATEUS,7
41517,True,2024-10-14T00:14:14Z,-23.602433875,-46.482662375,,,21:14,2290-10,33486,2,TERM. PQ. D. PEDRO II,TERM. SÃO MATEUS,7
41578,True,2024-10-14T00:14:24Z,-23.565397,-46.512668250000004,,,21:14,2290-10,33486,2,TERM. PQ. D. PEDRO II,TERM. SÃO MATEUS,7
41586,True,2024-10-14T00:14:30Z,-23.561701375000002,-46.5177355,,,21:14,2290-10,33486,2,TERM. PQ. D. PEDRO II,TERM. SÃO MATEUS,7
41569,True,2024-10-14T00:14:07Z,-23.534973,-46.5792205,,,21:14,2290-10,33486,2,TERM. PQ. D. PEDRO II,TERM. SÃO MATEUS,7
41572,True,2024-10-14T00:14:40Z,-23.547943500000002,-46.629332,,,21:14,2290-10,33486,2,TERM. PQ. D. PEDRO II,TERM. SÃO MATEUS,7
52808,True,2024-10-14T00:14:15Z,-23.582026,-46.556908,,,21:14,5110-10,2209,1,TERM. MERCADO,TERM. SÃO MATEUS,5
52769,True,2024-10-14T00:14:31Z,-23.6141145,-46.476496999999995,,,21:14,5110-10,2209,1,TERM. MERCADO,TERM. SÃO MATEUS,5
52768,True,2024-10-14T00:14:31Z,-23.547167,-46.62885,,,21:14,5110-10,2209,1,TERM. MERCADO,TERM. SÃO MATEUS,5
52722,True,2024-10-14T00:14:22Z,-23.605137,-46.508549,,,21:14,5110-10,2209,1,TERM. MERCADO,TERM. SÃO MATEUS,5
52743,True,2024-10-14T00:14:21Z,-23.5841555,-46.58417,,,21:14,5110-10,2209,1,TERM. MERCADO,TERM. SÃO MATEUS,5
51428,True,2024-10-14T00:14:35Z,-23.602812,-46.60224,,,21:14,5038-10,34429,2,TERM. SACOMÃ,PQ. BRISTOL,4
51418,True,2024-10-14T00:14:15Z,-23.652639,-46.6015785,,,21:14,5038-10,34429,2,TERM. SACOMÃ,PQ. BRISTOL,4
51426,True,2024-10-14T00:13:55Z,-23.654332500000002,-46.602228499999995,,,21:14,5038-10,34429,2,TERM. SACOMÃ,PQ. BRISTOL,4
51439,True,2024-10-14T00:14:18Z,-23.6540695,-46.6020625,,,21:14,5038-10,34429,2,TERM. SACOMÃ,PQ. BRISTOL,4
73427,True,2024-10-14T00:14:30Z,-23.7420645,-46.8001675,,,21:14,6014-10,188,1,TERM. STO. AMARO,TERM. JD. JACIRA,2
73442,True,2024-10-14T00:13:57Z,-23.724632375,-46.785788249999996,,,21:14,6014-10,188,1,TERM. STO. AMARO,TERM. JD. JACIRA,2
26471,True,2024-10-14T00:14:31Z,-23.4810685,-46.603014,,,21:14,121G-10,33459,2,METRÔ TUCURUVI,PQ. NOVO MUNDO,3
26264,True,2024-10-14T00:14:33Z,-23.4810685,-46.603014,,,21:14,121G-10,33459,2,METRÔ TUCURUVI,PQ. NOVO MUNDO,3
26410,True,2024-10-14T00:14:26Z,-23.493226999999997,-46.583146,,,21:14,121G-10,33459,2,METRÔ TUCURUVI,PQ. NOVO MUNDO,3
36008,True,2024-10-14T00:14:16Z,-23.51956275,-46.41997,,,21:14,2704-10,33684,2,METRÔ ITAQUERA,JD. ROBRU,3
36029,True,2024-10-14T00:14:12Z,-23.520766000000002,-46.4116485,,,21:14,2704-10,33684,2,METRÔ ITAQUERA,JD. ROBRU,3
36016,True,2024-10-14T00:14:34Z,-23.522807,-46.4182935,,,21:14,2704-10,33684,2,METRÔ ITAQUERA,JD. ROBRU,3
52109,True,2024-10-14T00:14:27Z,-23.636083499999998,-46.641462,,,21:14,574J-10,34453,2,TERM. VL. CARRÃO,METRÔ CONCEIÇÃO,6
52119,True,2024-10-14T00:14:24Z,-23.572361,-46.5615915,,,21:14,574J-10,34453,2,TERM. VL. CARRÃO,METRÔ CONCEIÇÃO,6
52918,True,2024-10-14T00:14:27Z,-23.558235500000002,-46.522756,,,21:14,574J-10,34453,2,TERM. VL. CARRÃO,METRÔ CONCEIÇÃO,6
52943,True,2024-10-14T00:14:03Z,-23.636083499999998,-46.641462,,,21:14,574J-10,34453,2,TERM. VL. CARRÃO,METRÔ CONCEIÇÃO,6
52937,True,2024-10-14T00:13:56Z,-23.58546725,-46.601869875000006,,,21:14,574J-10,34453,2,TERM. VL. CARRÃO,METRÔ CONCEIÇÃO,6
52936,True,2024-10-14T00:14:27Z,-23.567994,-46.523497,,,21:14,574J-10,34453,2,TERM. VL. CARRÃO,METRÔ CONCEIÇÃO,6
22667,True,2024-10-14T00:14:21Z,-23.499046,-46.6248055,,,21:14,1760-10,33325,2,SHOP. CENTER NORTE,COHAB ANTÁRTICA,1
36308,True,2024-10-14T00:14:19Z,-23.491450999999998,-46.386998,,,21:14,2202-10,33678,2,CPTM GUAIANASES,JD. DAS OLIVEIRAS,3
36036,True,2024-10-14T00:14:21Z,-23.541795,-46.415766,,,21:14,2202-10,33678,2,CPTM GUAIANASES,JD. DAS OLIVEIRAS,3
36070,True,2024-10-14T00:14:04Z,-23.505086499999997,-46.403903,,,21:14,2202-10,33678,2,CPTM GUAIANASES,JD. DAS OLIVEIRAS,3
63014,True,2024-10-14T00:13:55Z,-23.6822745,-46.6427635,,,21:14,5178-10,33363,2,PÇA. JOÃO MENDES,JD. MIRIAM,5
63072,True,2024-10-14T00:13:59Z,-23.682023,-46.6429045,,,21:14,5178-10,33363,2,PÇA. JOÃO MENDES,JD. MIRIAM,5
63336,True,2024-10-14T00:14:17Z,-23.6819205,-46.642920000000004,,,21:14,5178-10,33363,2,PÇA. JOÃO MENDES,JD. MIRIAM,5
63013,True,2024-10-14T00:14:29Z,-23.6818265,-46.6429165,,,21:14,5178-10,33363,2,PÇA. JOÃO MENDES,JD. MIRIAM,5
63202,True,2024-10-14T00:13:58Z,-23.593059,-46.650773,,,21:14,5178-10,33363,2,PÇA. JOÃO MENDES,JD. MIRIAM,5
21013,True,2024-10-14T00:14:10Z,-23.555152749999998,-46.66852925,,,21:14,177H-21,33399,2,PINHEIROS,METRÔ SANTANA,5
21972,True,2024-10-14T00:14:32Z,-23.498037250000003,-46.658145250000004,,,21:14,177H-21,33399,2,PINHEIROS,METRÔ SANTANA,5
21965,True,2024-10-14T00:14:28Z,-23.50032625,-46.62695925,,,21:14,177H-21,33399,2,PINHEIROS,METRÔ SANTANA,5
21445,True,2024-10-14T00:14:06Z,-23.5031265,-46.624462,,,21:14,177H-21,33399,2,PINHEIROS,METRÔ SANTANA,5
21964,True,2024-10-14T00:14:12Z,-23.5669295,-46.701152500000006,,,21:14,177H-21,33399,2,PINHEIROS,METRÔ SANTANA,5
36055,True,2024-10-14T00:14:36Z,-23.563206,-46.416537999999996,,,21:14,3064-10,980,1,CPTM GUAIANASES,CID. TIRADENTES,3
36107,True,2024-10-14T00:14:21Z,-23.601703999999998,-46.3988755,,,21:14,3064-10,980,1,CPTM GUAIANASES,CID. TIRADENTES,3
36509,True,2024-10-14T00:14:18Z,-23.58426,-46.408906,,,21:14,3064-10,980,1,CPTM GUAIANASES,CID. TIRADENTES,3
22683,True,2024-10-14T00:14:01Z,-23.4804685,-46.6023845,,,21:14,2029-10,2270,1,METRÔ TUCURUVI,JD. FONTÁLIS,1
78854,True,2024-10-14T00:14:17Z,-23.696498499999997,-46.76089,,,21:14,6017-10,1206,1,JD. ÂNGELA,JD. NAKAMURA,2
78052,True,2024-10-14T00:14:31Z,-23.6808705,-46.76568425,,,21:14,6017-10,1206,1,JD. ÂNGELA,JD. NAKAMURA,2
85738,True,2024-10-14T00:14:38Z,-23.6172295,-46.720997,,,21:14,807P-10,2099,1,STO. AMARO,PARAISÓPOLIS,1
72567,True,2024-10-14T00:13:59Z,-23.643900000000002,-46.733340999999996,,,21:14,6805-10,31,1,TERM. JOÃO DIAS,TERM. CAPELINHA,2
72924,True,2024-10-14T00:14:31Z,-23.655546,-46.762099500000005,,,21:14,6805-10,31,1,TERM. JOÃO DIAS,TERM. CAPELINHA,2
11783,True,2024-10-14T00:14:09Z,-23.53312475,-46.65691925,,,21:14,8549-10,580,1,PÇA. DO CORREIO,TAIPAS,3
11779,True,2024-10-14T00:14:24Z,-23.436121,-46.7174615,,,21:14,8549-10,580,1,PÇA. DO CORREIO,TAIPAS,3
11785,True,2024-10-14T00:14:25Z,-23.506334625,-46.68914550000001,,,21:14,8549-10,580,1,PÇA. DO CORREIO,TAIPAS,3
51124,True,2024-10-14T00:13:57Z,-23.611682,-46.581513625,,,21:14,5028-10,34402,2,METRÔ ALTO DO IPIRANGA,CONJ. HAB. HELIÓPOLIS,1
22028,True,2024-10-14T00:14:28Z,-23.430699500000003,-46.573944499999996,,,21:14,1703-10,33615,2,SHOP. CENTER NORTE,JD. FONTÁLIS,4
22301,True,2024-10-14T00:14:23Z,-23.4821975,-46.604628,,,21:14,1703-10,33615,2,SHOP. CENTER NORTE,JD. FONTÁLIS,4
22674,True,2024-10-14T00:14:14Z,-23.430699500000003,-46.573944499999996,,,21:14,1703-10,33615,2,SHOP. CENTER NORTE,JD. FONTÁLIS,4
22291,True,2024-10-14T00:13:54Z,-23.47156,-46.586985125,,,21:14,1703-10,33615,2,SHOP. CENTER NORTE,JD. FONTÁLIS,4
81552,True,2024-10-14T00:14:24Z,-23.537259499999998,-46.719976,,,21:14,6262-10,1371,1,TERM. BANDEIRA,CEASA,2
81750,True,2024-10-14T00:14:38Z,-23.570655000000002,-46.6624125,,,21:14,6262-10,1371,1,TERM. BANDEIRA,CEASA,2
16169,True,2024-10-14T00:14:31Z,-23.473095,-46.672063,,,21:14,819A-10,33571,2,JD. PRIMAVERA,CPTM VL. AURORA,7
16580,True,2024-10-14T00:14:15Z,-23.447665999999998,-46.743303999999995,,,21:14,819A-10,33571,2,JD. PRIMAVERA,CPTM VL. AURORA,7
16165,True,2024-10-14T00:14:28Z,-23.4388045,-46.730450000000005,,,21:14,819A-10,33571,2,JD. PRIMAVERA,CPTM VL. AURORA,7
16515,True,2024-10-14T00:14:34Z,-23.455016999999998,-46.6954525,,,21:14,819A-10,33571,2,JD. PRIMAVERA,CPTM VL. AURORA,7
16130,True,2024-10-14T00:14:15Z,-23.483009250000002,-46.673553,,,21:14,819A-10,33571,2,JD. PRIMAVERA,CPTM VL. AURORA,7
16014,True,2024-10-14T00:14:34Z,-23.4387105,-46.748492,,,21:14,819A-10,33571,2,JD. PRIMAVERA,CPTM VL. AURORA,7
16406,True,2024-10-14T00:14:25Z,-23.44199575,-46.73411675,,,21:14,819A-10,33571,2,JD. PRIMAVERA,CPTM VL. AURORA,7
66325,True,2024-10-14T00:14:13Z,-23.7562725,-46.6674125,,,21:14,6083-10,34501,2,TERM. GRAJAÚ,JD. ELIANA,2
66600,True,2024-10-14T00:14:36Z,-23.747397499999998,-46.687747,,,21:14,6083-10,34501,2,TERM. GRAJAÚ,JD. ELIANA,2
61281,True,2024-10-14T00:14:07Z,-23.753905500000002,-46.680769,,,21:14,637G-10,32869,2,PINHEIROS,GRAJAÚ,2
61426,True,2024-10-14T00:14:35Z,-23.7543765,-46.6802115,,,21:14,637G-10,32869,2,PINHEIROS,GRAJAÚ,2
76066,True,2024-10-14T00:14:24Z,-23.633841750000002,-46.697886,,,21:14,7245-21,2538,1,TERM. ÁGUA ESPRAIADA,TERM. STO. AMARO,2
76057,True,2024-10-14T00:14:10Z,-23.654156,-46.710423000000006,,,21:14,7245-21,2538,1,TERM. ÁGUA ESPRAIADA,TERM. STO. AMARO,2
26359,True,2024-10-14T00:14:39Z,-23.440907,-46.5816925,,,21:14,1709-10,33619,2,METRÔ TUCURUVI,JD. JOANA D'ARC,4
26303,True,2024-10-14T00:14:40Z,-23.450737500000002,-46.595733249999995,,,21:14,1709-10,33619,2,METRÔ TUCURUVI,JD. JOANA D'ARC,4
26266,True,2024-10-14T00:14:28Z,-23.4761725,-46.6036365,,,21:14,1709-10,33619,2,METRÔ TUCURUVI,JD. JOANA D'ARC,4
26321,True,2024-10-14T00:13:58Z,-23.440907,-46.5816925,,,21:14,1709-10,33619,2,METRÔ TUCURUVI,JD. JOANA D'ARC,4
36222,True,2024-10-14T00:14:32Z,-23.539736,-46.4314325,,,21:14,3768-10,1056,1,CPTM JOSÉ BONIFÁCIO,VL. YOLANDA,2
36030,True,2024-10-14T00:14:15Z,-23.541694999999997,-46.42543575,,,21:14,3768-10,1056,1,CPTM JOSÉ BONIFÁCIO,VL. YOLANDA,2
26197,True,2024-10-14T00:14:04Z,-23.491414,-46.617603,,,21:14,178Y-10,33636,2,METRÔ JD. SÃO PAULO,VL. AMÉLIA,4
26298,True,2024-10-14T00:14:04Z,-23.486447,-46.624095,,,21:14,178Y-10,33636,2,METRÔ JD. SÃO PAULO,VL. AMÉLIA,4
26169,True,2024-10-14T00:14:31Z,-23.4714145,-46.6347825,,,21:14,178Y-10,33636,2,METRÔ JD. SÃO PAULO,VL. AMÉLIA,4
26242,True,2024-10-14T00:14:07Z,-23.47868925,-46.6319525,,,21:14,178Y-10,33636,2,METRÔ JD. SÃO PAULO,VL. AMÉLIA,4
71863,True,2024-10-14T00:14:04Z,-23.6542935,-46.7114185,,,21:14,807A-10,34668,2,TERM. STO. AMARO,TERM. CAMPO LIMPO,4
71303,True,2024-10-14T00:14:38Z,-23.64256425,-46.738202,,,21:14,807A-10,34668,2,TERM. STO. AMARO,TERM. CAMPO LIMPO,4
71840,True,2024-10-14T00:14:39Z,-23.644759875000002,-46.722154624999995,,,21:14,807A-10,34668,2,TERM. STO. AMARO,TERM. CAMPO LIMPO,4
71876,True,2024-10-14T00:14:21Z,-23.646721499999998,-46.7637895,,,21:14,807A-10,34668,2,TERM. STO. AMARO,TERM. CAMPO LIMPO,4
66882,True,2024-10-14T00:14:18Z,-23.7533995,-46.6813815,,,21:14,6726-10,1193,1,JD. GAIVOTAS   ,TERM. GRAJAÚ,4
66746,True,2024-10-14T00:14:14Z,-23.734559,-46.663270499999996,,,21:14,6726-10,1193,1,JD. GAIVOTAS   ,TERM. GRAJAÚ,4
66967,True,2024-10-14T00:14:31Z,-23.736596499999997,-46.6971045,,,21:14,6726-10,1193,1,JD. GAIVOTAS   ,TERM. GRAJAÚ,4
66186,True,2024-10-14T00:14:17Z,-23.736596499999997,-46.6971045,,,21:14,6726-10,1193,1,JD. GAIVOTAS   ,TERM. GRAJAÚ,4
11886,True,2024-10-14T00:14:09Z,-23.566851375,-46.650092125,,,21:14,917H-10,456,1,METRÔ VL. MARIANA,TERM. PIRITUBA,7
11882,True,2024-10-14T00:14:26Z,-23.589295999999997,-46.63421325,,,21:14,917H-10,456,1,METRÔ VL. MARIANA,TERM. PIRITUBA,7
11888,True,2024-10-14T00:14:37Z,-23.5408615,-46.717273,,,21:14,917H-10,456,1,METRÔ VL. MARIANA,TERM. PIRITUBA,7
11904,True,2024-10-14T00:14:34Z,-23.486014,-46.7257505,,,21:14,917H-10,456,1,METRÔ VL. MARIANA,TERM. PIRITUBA,7
11845,True,2024-10-14T00:14:21Z,-23.50315875,-46.74804475,,,21:14,917H-10,456,1,METRÔ VL. MARIANA,TERM. PIRITUBA,7
11894,True,2024-10-14T00:14:20Z,-23.486438,-46.726151,,,21:14,917H-10,456,1,METRÔ VL. MARIANA,TERM. PIRITUBA,7
11892,True,2024-10-14T00:14:35Z,-23.486014,-46.7257505,,,21:14,917H-10,456,1,METRÔ VL. MARIANA,TERM. PIRITUBA,7
63549,True,2024-10-14T00:14:26Z,-23.68493,-46.637550000000005,,,21:14,6358-10,1294,1,TERM. BANDEIRA,JD. LUSO,3
63110,True,2024-10-14T00:14:15Z,-23.68493,-46.637550000000005,,,21:14,6358-10,1294,1,TERM. BANDEIRA,JD. LUSO,3
63543,True,2024-10-14T00:14:05Z,-23.6561405,-46.6657805,,,21:14,6358-10,1294,1,TERM. BANDEIRA,JD. LUSO,3
26503,True,2024-10-14T00:14:27Z,-23.487143500000002,-46.57385,,,21:14,1720-21,34705,2,METRÔ TUCURUVI,VILA SABRINA,1
48015,True,2024-10-14T00:14:18Z,-23.549991,-46.498385,,,21:14,4007-10,2181,1,TERM. VL. CARRÃO,COHAB JUSCELINO,2
48298,True,2024-10-14T00:14:10Z,-23.550702,-46.437999000000005,,,21:14,4007-10,2181,1,TERM. VL. CARRÃO,COHAB JUSCELINO,2
72777,True,2024-10-14T00:14:27Z,-23.67929,-46.78930774999999,,,21:14,6823-10,32802,2,TERM. CAPELINHA,JD. GUARUJÁ,1
10408,True,2024-10-14T00:14:12Z,-23.50283475,-46.760608500000004,,,21:14,8001-10,34019,2,TERM. LAPA,VL. PIAUÍ,2
10427,True,2024-10-14T00:14:20Z,-23.512175499999998,-46.738009999999996,,,21:14,8001-10,34019,2,TERM. LAPA,VL. PIAUÍ,2
78067,True,2024-10-14T00:14:26Z,-23.6767725,-46.798547,,,21:14,6044-10,33989,2,TERM. STO. AMARO,JD. D. JOSÉ,3
78594,True,2024-10-14T00:14:23Z,-23.6422125,-46.711051,,,21:14,6044-10,33989,2,TERM. STO. AMARO,JD. D. JOSÉ,3
78590,True,2024-10-14T00:14:09Z,-23.654093500000002,-46.710197,,,21:14,6044-10,33989,2,TERM. STO. AMARO,JD. D. JOSÉ,3
73473,True,2024-10-14T00:14:38Z,-23.659776,-46.70702375,,,21:14,7023-10,34920,2,TERM. STO. AMARO,JD. NAKAMURA,2
73451,True,2024-10-14T00:12:39Z,-23.685767499999997,-46.737227000000004,,,21:14,7023-10,34920,2,TERM. STO. AMARO,JD. NAKAMURA,2
85729,True,2024-10-14T00:14:37Z,-23.59525575,-46.767492625,,,21:14,8073-10,34849,2,TERM. VL. SÔNIA,JD. GUARAÚ,2
85726,True,2024-10-14T00:14:11Z,-23.599168,-46.766690999999994,,,21:14,8073-10,34849,2,TERM. VL. SÔNIA,JD. GUARAÚ,2
52776,True,2024-10-14T00:14:29Z,-23.612506,-46.479178,,,21:14,3390-10,738,1,TERM. PQ. D. PEDRO II,SÃO MATEUS,4
52137,True,2024-10-14T00:14:09Z,-23.567407,-46.6132495,,,21:14,3390-10,738,1,TERM. PQ. D. PEDRO II,SÃO MATEUS,4
52774,True,2024-10-14T00:14:27Z,-23.612506,-46.479178,,,21:14,3390-10,738,1,TERM. PQ. D. PEDRO II,SÃO MATEUS,4
52716,True,2024-10-14T00:14:29Z,-23.6124025,-46.482224,,,21:14,3390-10,738,1,TERM. PQ. D. PEDRO II,SÃO MATEUS,4
78951,True,2024-10-14T00:14:39Z,-23.668284,-46.763536,,,21:14,6047-10,33992,2,STO. AMARO,JD. LÍDIA,2
78443,True,2024-10-14T00:13:58Z,-23.668284,-46.763536,,,21:14,6047-10,33992,2,STO. AMARO,JD. LÍDIA,2
16342,True,2024-10-14T00:14:33Z,-23.454912,-46.6956555,,,21:14,9032-10,33648,2,TERM. CACHOEIRINHA,JD. DAMASCENO,3
16669,True,2024-10-14T00:13:56Z,-23.448326,-46.6970795,,,21:14,9032-10,33648,2,TERM. CACHOEIRINHA,JD. DAMASCENO,3
16703,True,2024-10-14T00:13:58Z,-23.4742015,-46.6693745,,,21:14,9032-10,33648,2,TERM. CACHOEIRINHA,JD. DAMASCENO,3
56294,True,2024-10-14T00:14:36Z,-23.5988745,-46.517365,,,21:14,574R-10,34391,2,METRÔ BELÉM,TERM. SAPOPEMBA,4
56324,True,2024-10-14T00:14:29Z,-23.61408,-46.5008325,,,21:14,574R-10,34391,2,METRÔ BELÉM,TERM. SAPOPEMBA,4
56244,True,2024-10-14T00:14:32Z,-23.575366125000002,-46.55310425,,,21:14,574R-10,34391,2,METRÔ BELÉM,TERM. SAPOPEMBA,4
56332,True,2024-10-14T00:14:29Z,-23.542323000000003,-46.5901025,,,21:14,574R-10,34391,2,METRÔ BELÉM,TERM. SAPOPEMBA,4
